timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id,group_index
2025-03-09 20:26:28.847924,none,-346,8169,-1145,-8,5,-4,user1,3
2025-03-09 20:26:28.852295,none,-339,8113,-1149,-12,4,-5,user1,3
2025-03-09 20:26:28.856477,none,-341,8115,-1140,-11,7,-8,user1,3
2025-03-09 20:26:28.860592,none,-346,8121,-1135,-17,7,-10,user1,3
2025-03-09 20:26:28.864619,none,-354,8126,-1153,-20,7,-14,user1,3
2025-03-09 20:26:28.868640,none,-332,8089,-1155,-23,6,-13,user1,3
2025-03-09 20:26:28.872721,none,-354,8140,-1130,-22,8,-12,user1,3
2025-03-09 20:26:28.877080,none,-332,8255,-1116,-21,7,-8,user1,3
2025-03-09 20:26:28.881274,none,-312,8536,-1096,-20,4,4,user1,3
2025-03-09 20:26:28.885299,cross,-340,8138,-1088,-3,-1,40,user1,3
2025-03-09 20:26:28.889819,cross,-449,7871,-1229,-17,7,-3,user1,3
2025-03-09 20:26:28.893851,cross,-219,8082,-1168,-25,15,-22,user1,3
2025-03-09 20:26:28.898307,cross,-283,8239,-1102,-20,5,-28,user1,3
2025-03-09 20:26:28.902375,cross,-352,8221,-1063,-4,-1,-18,user1,3
2025-03-09 20:26:28.906905,cross,-427,8201,-1103,1,-1,-2,user1,3
2025-03-09 20:26:28.911453,cross,-382,8233,-1105,-4,1,10,user1,3
2025-03-09 20:26:28.915516,cross,-280,8260,-1086,-8,4,14,user1,3
2025-03-09 20:26:28.919997,cross,-277,8275,-1075,-8,2,11,user1,3
2025-03-09 20:26:28.924028,cross,-265,8286,-1105,0,3,8,user1,3
2025-03-09 20:26:28.928057,cross,-307,8243,-1046,7,3,8,user1,3
2025-03-09 20:26:28.932605,cross,-345,8232,-1068,14,4,5,user1,3
2025-03-09 20:26:28.936752,cross,-338,8204,-1096,17,10,2,user1,3
2025-03-09 20:26:28.941338,cross,-312,8177,-1077,13,10,0,user1,3
2025-03-09 20:26:28.945819,cross,-362,8182,-1065,9,9,4,user1,3
2025-03-09 20:26:28.949942,cross,-359,8205,-1088,12,13,10,user1,3
2025-03-09 20:26:28.954445,cross,-359,8262,-1097,13,7,13,user1,3
2025-03-09 20:26:28.958550,cross,-323,8249,-1095,21,6,18,user1,3
2025-03-09 20:26:28.962974,cross,-361,8252,-1084,23,1,22,user1,3
2025-03-09 20:26:28.967264,cross,-341,8279,-1095,30,3,23,user1,3
2025-03-09 20:26:28.971451,cross,-322,8273,-1094,32,2,25,user1,3
2025-03-09 20:26:28.975987,cross,-337,8247,-1099,40,3,24,user1,3
2025-03-09 20:26:28.980017,cross,-372,8239,-1105,41,2,24,user1,3
2025-03-09 20:26:28.984444,cross,-349,8204,-1127,44,-1,25,user1,3
2025-03-09 20:26:28.988824,cross,-357,8147,-1118,37,0,24,user1,3
2025-03-09 20:26:28.993155,cross,-315,8096,-1183,30,-1,21,user1,3
2025-03-09 20:26:28.997301,cross,-338,8105,-1165,27,-2,20,user1,3
2025-03-09 20:26:29.001541,cross,-350,8092,-1180,23,0,23,user1,3
2025-03-09 20:26:29.005575,cross,-318,8137,-1177,22,-2,25,user1,3
2025-03-09 20:26:29.009686,cross,-322,8108,-1207,21,-3,27,user1,3
2025-03-09 20:26:29.014059,cross,-357,8162,-1179,20,-3,28,user1,3
2025-03-09 20:26:29.018184,cross,-340,8158,-1194,21,-2,26,user1,3
2025-03-09 20:26:29.022568,cross,-366,8135,-1214,19,-4,24,user1,3
2025-03-09 20:26:29.027110,cross,-337,8130,-1203,17,-4,26,user1,3
2025-03-09 20:26:29.031634,cross,-349,8160,-1195,18,-3,23,user1,3
2025-03-09 20:26:29.036157,cross,-315,8155,-1206,16,-4,25,user1,3
2025-03-09 20:26:29.040601,cross,-317,8183,-1190,14,-3,24,user1,3
2025-03-09 20:26:29.044695,cross,-369,8149,-1194,12,-4,23,user1,3
2025-03-09 20:26:29.048719,none,-343,8138,-1176,9,-5,22,user1,3
2025-03-09 20:26:29.053199,none,-359,8089,-1150,2,-2,16,user1,3
2025-03-09 20:26:29.057436,none,-363,7918,-1160,0,-3,5,user1,3
2025-03-09 20:26:29.061673,none,-451,7831,-1197,-13,0,-32,user1,3
2025-03-09 20:26:29.065695,none,-390,8350,-1169,-25,7,-12,user1,3
2025-03-09 20:26:29.069756,none,-264,8443,-1110,-17,-5,33,user1,3
2025-03-09 20:26:29.073936,none,-283,8426,-1083,-5,-10,48,user1,3
2025-03-09 20:26:29.077968,none,-333,8287,-1056,2,-6,43,user1,3
2025-03-09 20:26:29.082342,none,-326,8156,-1067,3,-3,24,user1,3
2025-03-09 20:26:29.086448,none,-333,8162,-1065,2,0,7,user1,3
2025-03-09 20:26:29.090481,none,-369,8212,-1128,8,2,-5,user1,3
2025-03-09 20:26:29.094937,none,-360,8195,-1196,12,3,-8,user1,3
2025-03-09 20:26:29.645181,none,-383,8164,-1123,0,7,3,user1,4
2025-03-09 20:26:29.649206,none,-365,8156,-1125,-1,11,2,user1,4
2025-03-09 20:26:29.653231,none,-366,8145,-1120,0,10,0,user1,4
2025-03-09 20:26:29.657651,none,-353,8166,-1124,-4,10,1,user1,4
2025-03-09 20:26:29.662599,none,-347,8185,-1139,-3,9,5,user1,4
2025-03-09 20:26:29.666626,none,-358,8192,-1114,0,10,2,user1,4
2025-03-09 20:26:29.671071,none,-337,8210,-1115,0,9,7,user1,4
2025-03-09 20:26:29.675104,none,-368,8204,-1120,3,8,3,user1,4
2025-03-09 20:26:29.679143,none,-381,8199,-1096,5,7,2,user1,4
2025-03-09 20:26:29.683171,none,-372,8202,-1109,7,5,3,user1,4
2025-03-09 20:26:29.687735,none,-340,8192,-1100,7,4,9,user1,4
2025-03-09 20:26:29.692075,none,-343,8170,-1095,9,2,6,user1,4
2025-03-09 20:26:29.696112,none,-327,8152,-1101,7,2,7,user1,4
2025-03-09 20:26:29.700276,none,-339,8178,-1101,6,1,10,user1,4
2025-03-09 20:26:29.704581,none,-338,8172,-1117,7,2,7,user1,4
2025-03-09 20:26:29.709154,none,-338,8187,-1126,7,3,6,user1,4
2025-03-09 20:26:29.713258,none,-304,8178,-1137,4,2,7,user1,4
2025-03-09 20:26:29.717729,none,-322,8175,-1141,4,6,2,user1,4
2025-03-09 20:26:29.721921,none,-352,8164,-1169,3,3,1,user1,4
2025-03-09 20:26:29.726115,none,-356,8146,-1135,-2,4,0,user1,4
2025-03-09 20:26:29.730222,none,-341,8133,-1128,-6,6,1,user1,4
2025-03-09 20:26:29.734406,none,-332,8167,-1127,-10,3,1,user1,4
2025-03-09 20:26:29.738943,none,-328,8157,-1137,-13,4,2,user1,4
2025-03-09 20:26:29.742981,none,-336,8159,-1123,-15,6,-2,user1,4
2025-03-09 20:26:29.747243,none,-324,8181,-1149,-19,4,-3,user1,4
2025-03-09 20:26:29.751435,none,-343,8206,-1176,-19,4,-3,user1,4
2025-03-09 20:26:29.755582,none,-332,8192,-1129,-19,8,-2,user1,4
2025-03-09 20:26:29.760101,none,-363,8147,-1146,-19,7,-4,user1,4
2025-03-09 20:26:29.764130,none,-357,8159,-1162,-22,4,-2,user1,4
2025-03-09 20:26:29.768154,none,-370,8176,-1123,-19,3,-5,user1,4
2025-03-09 20:26:29.772512,none,-371,8170,-1106,-23,3,-7,user1,4
2025-03-09 20:26:29.776542,none,-388,8180,-1112,-26,4,-9,user1,4
2025-03-09 20:26:29.781037,none,-385,8195,-1105,-20,1,-7,user1,4
2025-03-09 20:26:29.785501,none,-392,8218,-1106,-21,2,-9,user1,4
2025-03-09 20:26:29.789532,none,-369,8171,-1079,-20,-1,-7,user1,4
2025-03-09 20:26:29.794000,none,-375,8172,-1080,-19,0,-7,user1,4
2025-03-09 20:26:29.798402,none,-365,8189,-1070,-22,1,-4,user1,4
2025-03-09 20:26:29.802550,none,-386,8186,-1014,-20,1,-5,user1,4
2025-03-09 20:26:29.806761,none,-385,8203,-1116,-20,0,-5,user1,4
2025-03-09 20:26:29.810789,none,-353,8233,-1129,-15,-2,-6,user1,4
2025-03-09 20:26:29.815117,none,-321,8223,-1105,-8,-3,-4,user1,4
2025-03-09 20:26:29.819149,none,-365,8176,-1077,0,-3,-3,user1,4
2025-03-09 20:26:29.823178,none,-342,8178,-1114,5,-2,-2,user1,4
2025-03-09 20:26:29.827206,none,-332,8152,-1097,8,0,0,user1,4
2025-03-09 20:26:29.831415,none,-333,8137,-1114,9,0,1,user1,4
2025-03-09 20:26:29.835442,none,-342,8117,-1114,6,0,0,user1,4
2025-03-09 20:26:29.839878,none,-361,8133,-1115,4,-1,4,user1,4
2025-03-09 20:26:29.843907,none,-345,8151,-1100,-2,0,4,user1,4
2025-03-09 20:26:29.847934,none,-328,8180,-1127,-4,-1,4,user1,4
2025-03-09 20:26:29.852480,none,-334,8372,-1079,-4,-1,11,user1,4
2025-03-09 20:26:29.856561,cross,-301,8557,-1019,9,-8,41,user1,4
2025-03-09 20:26:29.860622,cross,-446,7719,-1160,6,-3,21,user1,4
2025-03-09 20:26:29.864661,cross,-318,8043,-1166,-8,12,-16,user1,4
2025-03-09 20:26:29.869187,cross,-356,8185,-1049,-5,2,-18,user1,4
2025-03-09 20:26:29.873325,cross,-448,8112,-1121,-5,2,-6,user1,4
2025-03-09 20:26:29.877842,cross,-412,8119,-1163,-15,3,2,user1,4
2025-03-09 20:26:29.881886,cross,-339,8150,-1145,-26,3,4,user1,4
2025-03-09 20:26:29.885923,cross,-321,8217,-1105,-28,2,7,user1,4
2025-03-09 20:26:29.890425,cross,-318,8239,-1106,-28,0,9,user1,4
2025-03-09 20:26:29.894577,cross,-340,8268,-1070,-20,-3,11,user1,4
2025-03-09 20:26:29.898613,cross,-369,8257,-1068,-10,-4,9,user1,4
2025-03-09 20:26:29.903084,cross,-360,8268,-1110,1,-1,9,user1,4
2025-03-09 20:26:29.907276,cross,-326,8303,-1123,6,-5,9,user1,4
2025-03-09 20:26:29.911321,cross,-323,8264,-1132,9,-9,9,user1,4
2025-03-09 20:26:29.915349,cross,-351,8230,-1085,14,-10,11,user1,4
2025-03-09 20:26:29.919826,cross,-361,8212,-1073,19,-8,13,user1,4
2025-03-09 20:26:29.924286,cross,-371,8206,-1078,21,-7,12,user1,4
2025-03-09 20:26:29.928863,cross,-342,8194,-1097,23,-7,12,user1,4
2025-03-09 20:26:29.932892,cross,-359,8201,-1067,20,-6,14,user1,4
2025-03-09 20:26:29.937454,cross,-342,8188,-1085,21,-5,13,user1,4
2025-03-09 20:26:29.941515,cross,-316,8224,-1035,20,-5,19,user1,4
2025-03-09 20:26:29.945910,cross,-330,8212,-1036,22,-7,23,user1,4
2025-03-09 20:26:29.950395,cross,-360,8205,-1064,24,-5,24,user1,4
2025-03-09 20:26:29.954500,cross,-344,8209,-1084,30,-6,29,user1,4
2025-03-09 20:26:29.958922,cross,-342,8186,-1087,31,-5,29,user1,4
2025-03-09 20:26:29.963516,cross,-338,8214,-1079,30,-5,26,user1,4
2025-03-09 20:26:29.967727,cross,-343,8262,-1122,29,-5,24,user1,4
2025-03-09 20:26:29.971754,cross,-380,8229,-1105,30,-5,27,user1,4
2025-03-09 20:26:29.975788,cross,-368,8255,-1122,36,-3,29,user1,4
2025-03-09 20:26:29.979818,cross,-336,8233,-1121,37,-1,29,user1,4
2025-03-09 20:26:29.983947,cross,-341,8231,-1111,41,-3,28,user1,4
2025-03-09 20:26:29.988419,cross,-361,8236,-1099,45,-1,29,user1,4
2025-03-09 20:26:29.992666,cross,-358,8193,-1127,44,-3,29,user1,4
2025-03-09 20:26:29.996695,cross,-371,8182,-1129,45,-2,29,user1,4
2025-03-09 20:26:30.001085,cross,-355,8149,-1157,37,-2,27,user1,4
2025-03-09 20:26:30.005191,cross,-375,8096,-1135,34,-1,26,user1,4
2025-03-09 20:26:30.009218,cross,-355,8061,-1151,30,-2,24,user1,4
2025-03-09 20:26:30.013529,cross,-351,8087,-1167,24,-3,26,user1,4
2025-03-09 20:26:30.017652,none,-377,8105,-1130,23,-5,27,user1,4
2025-03-09 20:26:30.021810,none,-329,8063,-1136,17,-1,27,user1,4
2025-03-09 20:26:30.025906,none,-332,8072,-1139,14,-2,21,user1,4
2025-03-09 20:26:30.030406,none,-344,7877,-1138,12,0,11,user1,4
2025-03-09 20:26:30.034539,none,-467,8042,-1253,0,2,-16,user1,4
2025-03-09 20:26:30.038567,none,-339,8411,-1161,-4,4,21,user1,4
2025-03-09 20:26:30.042590,none,-254,8463,-1113,2,-4,54,user1,4
2025-03-09 20:26:30.047249,none,-288,8342,-1093,15,-7,63,user1,4
2025-03-09 20:26:30.051342,none,-320,8200,-1107,17,-5,49,user1,4
2025-03-09 20:26:30.055395,none,-326,8124,-1108,14,-2,30,user1,4
2025-03-09 20:26:30.059420,none,-342,8126,-1069,12,0,10,user1,4
2025-03-09 20:26:30.063914,none,-376,8151,-1139,16,0,-1,user1,4
2025-03-09 20:26:30.699917,none,-373,8154,-1089,7,5,1,user1,5
2025-03-09 20:26:30.704240,none,-353,8169,-1121,6,5,3,user1,5
2025-03-09 20:26:30.708629,none,-366,8215,-1082,6,3,4,user1,5
2025-03-09 20:26:30.712658,none,-372,8198,-1124,6,5,5,user1,5
2025-03-09 20:26:30.717057,none,-375,8162,-1109,5,7,7,user1,5
2025-03-09 20:26:30.721269,none,-356,8161,-1126,5,4,8,user1,5
2025-03-09 20:26:30.725358,none,-361,8185,-1128,6,5,9,user1,5
2025-03-09 20:26:30.729383,none,-370,8186,-1143,6,5,7,user1,5
2025-03-09 20:26:30.733899,none,-360,8156,-1104,5,4,5,user1,5
2025-03-09 20:26:30.738452,none,-351,8166,-1107,6,6,11,user1,5
2025-03-09 20:26:30.742852,none,-383,8152,-1093,8,4,10,user1,5
2025-03-09 20:26:30.746922,none,-374,8170,-1101,3,3,9,user1,5
2025-03-09 20:26:30.751353,none,-362,8156,-1118,-2,2,7,user1,5
2025-03-09 20:26:30.755602,none,-359,8177,-1107,-6,0,9,user1,5
2025-03-09 20:26:30.759870,none,-354,8182,-1112,-7,-3,6,user1,5
2025-03-09 20:26:30.764364,none,-365,8199,-1110,-8,-5,9,user1,5
2025-03-09 20:26:30.768987,none,-397,8179,-1072,-2,-4,9,user1,5
2025-03-09 20:26:30.773224,none,-359,8201,-1069,2,0,8,user1,5
2025-03-09 20:26:30.777395,none,-347,8200,-1082,3,0,10,user1,5
2025-03-09 20:26:30.781777,none,-341,8195,-1051,5,-1,10,user1,5
2025-03-09 20:26:30.785853,none,-368,8192,-1042,7,1,10,user1,5
2025-03-09 20:26:30.790378,none,-349,8185,-1049,7,1,10,user1,5
2025-03-09 20:26:30.794860,none,-353,8179,-1068,4,4,8,user1,5
2025-03-09 20:26:30.798924,none,-359,8180,-1127,3,5,10,user1,5
2025-03-09 20:26:30.802951,none,-374,8175,-1085,4,3,10,user1,5
2025-03-09 20:26:30.807477,none,-371,8170,-1115,4,4,11,user1,5
2025-03-09 20:26:30.811995,none,-372,8146,-1140,6,5,11,user1,5
2025-03-09 20:26:30.816370,none,-366,8162,-1110,3,4,11,user1,5
2025-03-09 20:26:30.820493,none,-371,8179,-1103,3,5,7,user1,5
2025-03-09 20:26:30.824862,none,-362,8168,-1102,2,3,6,user1,5
2025-03-09 20:26:30.829009,none,-356,8146,-1111,-1,4,3,user1,5
2025-03-09 20:26:30.833537,none,-355,8157,-1120,-2,3,1,user1,5
2025-03-09 20:26:30.837697,none,-343,8138,-1133,-3,6,2,user1,5
2025-03-09 20:26:30.841871,none,-364,8113,-1123,-5,3,0,user1,5
2025-03-09 20:26:30.845902,none,-371,8160,-1116,-7,3,3,user1,5
2025-03-09 20:26:30.850236,none,-381,8196,-1102,-7,4,0,user1,5
2025-03-09 20:26:30.854359,none,-358,8151,-1118,-9,4,1,user1,5
2025-03-09 20:26:30.858874,none,-341,8151,-1096,-8,2,3,user1,5
2025-03-09 20:26:30.862905,none,-340,8157,-1103,-8,2,0,user1,5
2025-03-09 20:26:30.867193,none,-358,8136,-1103,-12,3,5,user1,5
2025-03-09 20:26:30.871309,none,-349,8149,-1107,-10,6,3,user1,5
2025-03-09 20:26:30.875342,none,-331,8174,-1096,-10,6,4,user1,5
2025-03-09 20:26:30.879367,none,-368,8214,-1107,-10,5,4,user1,5
2025-03-09 20:26:30.883390,none,-361,8187,-1127,-10,7,4,user1,5
2025-03-09 20:26:30.887544,none,-348,8200,-1112,-10,8,2,user1,5
2025-03-09 20:26:30.891577,none,-377,8167,-1089,-11,11,-1,user1,5
2025-03-09 20:26:30.895934,none,-350,8155,-1070,-11,8,0,user1,5
2025-03-09 20:26:30.900362,none,-375,8150,-1076,-13,8,-3,user1,5
2025-03-09 20:26:30.904537,none,-343,8192,-1093,-12,8,0,user1,5
2025-03-09 20:26:30.908564,none,-321,8379,-1086,-9,3,6,user1,5
2025-03-09 20:26:30.912992,cross,-446,7707,-1256,-2,0,18,user1,5
2025-03-09 20:26:30.917874,cross,-278,7983,-1200,-20,14,-23,user1,5
2025-03-09 20:26:30.922081,cross,-294,8111,-1143,-24,9,-33,user1,5
2025-03-09 20:26:30.926621,cross,-377,8192,-1101,-14,0,-27,user1,5
2025-03-09 20:26:30.930651,cross,-462,8159,-1110,-11,-3,-8,user1,5
2025-03-09 20:26:30.934741,cross,-387,8199,-1146,-13,-1,1,user1,5
2025-03-09 20:26:30.938942,cross,-329,8222,-1134,-23,0,6,user1,5
2025-03-09 20:26:30.942991,cross,-317,8246,-1091,-27,-1,6,user1,5
2025-03-09 20:26:30.947344,cross,-320,8261,-1043,-27,-3,6,user1,5
2025-03-09 20:26:30.951401,cross,-342,8284,-1027,-18,-4,4,user1,5
2025-03-09 20:26:30.955870,cross,-382,8310,-978,-5,-1,1,user1,5
2025-03-09 20:26:30.959899,cross,-364,8321,-1019,3,3,1,user1,5
2025-03-09 20:26:30.964012,cross,-329,8274,-1062,10,0,3,user1,5
2025-03-09 20:26:30.968043,cross,-329,8278,-1043,15,0,2,user1,5
2025-03-09 20:26:30.972278,cross,-369,8222,-1022,14,-3,5,user1,5
2025-03-09 20:26:30.976367,cross,-408,8246,-1023,14,-3,10,user1,5
2025-03-09 20:26:30.980790,cross,-379,8269,-1017,17,-1,18,user1,5
2025-03-09 20:26:30.985311,cross,-360,8282,-1013,25,-1,23,user1,5
2025-03-09 20:26:30.989341,cross,-370,8292,-1027,31,-4,26,user1,5
2025-03-09 20:26:30.993368,cross,-362,8278,-1043,37,-6,30,user1,5
2025-03-09 20:26:30.997601,cross,-367,8273,-1023,46,-5,33,user1,5
2025-03-09 20:26:31.001907,cross,-324,8253,-1076,50,-4,34,user1,5
2025-03-09 20:26:31.006253,cross,-359,8219,-1057,51,-3,33,user1,5
2025-03-09 20:26:31.010330,cross,-345,8178,-1077,51,-3,33,user1,5
2025-03-09 20:26:31.014364,cross,-308,8189,-1104,52,-1,35,user1,5
2025-03-09 20:26:31.018847,cross,-356,8173,-1101,50,-1,33,user1,5
2025-03-09 20:26:31.023040,cross,-362,8122,-1109,55,0,32,user1,5
2025-03-09 20:26:31.027223,cross,-382,8134,-1150,51,-1,31,user1,5
2025-03-09 20:26:31.031602,cross,-364,8147,-1157,47,0,31,user1,5
2025-03-09 20:26:31.035633,cross,-366,8121,-1135,44,0,32,user1,5
2025-03-09 20:26:31.039781,cross,-367,8129,-1170,38,2,29,user1,5
2025-03-09 20:26:31.044008,cross,-397,8141,-1158,34,0,29,user1,5
2025-03-09 20:26:31.048531,cross,-360,8199,-1192,34,2,31,user1,5
2025-03-09 20:26:31.052553,cross,-360,8227,-1159,31,0,34,user1,5
2025-03-09 20:26:31.056574,cross,-343,8241,-1150,33,0,37,user1,5
2025-03-09 20:26:31.060986,cross,-339,8214,-1169,40,0,36,user1,5
2025-03-09 20:26:31.065466,cross,-372,8188,-1164,41,-1,33,user1,5
2025-03-09 20:26:31.069585,none,-350,8160,-1126,43,0,31,user1,5
2025-03-09 20:26:31.073607,none,-370,8100,-1132,44,-3,28,user1,5
2025-03-09 20:26:31.077662,none,-352,8036,-1139,38,-1,21,user1,5
2025-03-09 20:26:31.082088,none,-339,7669,-1161,26,0,-3,user1,5
2025-03-09 20:26:31.086500,none,-479,7910,-1240,3,8,-29,user1,5
2025-03-09 20:26:31.090555,none,-305,8255,-1171,-9,6,10,user1,5
2025-03-09 20:26:31.094589,none,-261,8360,-1129,-2,-4,48,user1,5
2025-03-09 20:26:31.098637,none,-297,8249,-1131,4,-7,61,user1,5
2025-03-09 20:26:31.103131,none,-317,8121,-1125,1,-4,52,user1,5
2025-03-09 20:26:31.107544,none,-335,8130,-1088,-2,-2,31,user1,5
2025-03-09 20:26:31.111646,none,-364,8176,-1079,1,-2,13,user1,5
2025-03-09 20:26:31.115676,none,-375,8255,-1116,10,-3,1,user1,5
2025-03-09 20:26:31.119700,none,-396,8223,-1159,18,0,1,user1,5
2025-03-09 20:26:31.720509,none,-344,8186,-1086,3,-1,14,user1,6
2025-03-09 20:26:31.725018,none,-338,8192,-1087,4,-3,10,user1,6
2025-03-09 20:26:31.729486,none,-324,8174,-1074,5,-3,12,user1,6
2025-03-09 20:26:31.733520,none,-336,8194,-1098,7,-1,9,user1,6
2025-03-09 20:26:31.737970,none,-334,8186,-1067,6,0,11,user1,6
2025-03-09 20:26:31.742459,none,-326,8168,-1063,5,-1,8,user1,6
2025-03-09 20:26:31.747000,none,-328,8182,-1082,3,0,8,user1,6
2025-03-09 20:26:31.751038,none,-338,8194,-1099,1,0,7,user1,6
2025-03-09 20:26:31.755069,none,-327,8164,-1089,1,3,8,user1,6
2025-03-09 20:26:31.759317,none,-349,8181,-1100,1,4,6,user1,6
2025-03-09 20:26:31.763340,none,-352,8195,-1073,0,4,7,user1,6
2025-03-09 20:26:31.767656,none,-345,8150,-1111,2,1,5,user1,6
2025-03-09 20:26:31.771942,none,-370,8176,-1104,3,5,6,user1,6
2025-03-09 20:26:31.776058,none,-337,8156,-1126,2,4,4,user1,6
2025-03-09 20:26:31.780576,none,-383,8166,-1129,-1,4,2,user1,6
2025-03-09 20:26:31.784604,none,-343,8169,-1109,0,2,5,user1,6
2025-03-09 20:26:31.788962,none,-364,8166,-1115,-1,1,4,user1,6
2025-03-09 20:26:31.793250,none,-352,8166,-1121,1,0,6,user1,6
2025-03-09 20:26:31.797657,none,-342,8190,-1141,1,1,5,user1,6
2025-03-09 20:26:31.801922,none,-314,8208,-1140,1,2,6,user1,6
2025-03-09 20:26:31.806123,none,-353,8185,-1139,4,-1,9,user1,6
2025-03-09 20:26:31.810154,none,-358,8191,-1133,3,0,8,user1,6
2025-03-09 20:26:31.814494,none,-348,8208,-1101,3,0,7,user1,6
2025-03-09 20:26:31.818523,none,-338,8206,-1106,4,0,6,user1,6
2025-03-09 20:26:31.822668,none,-325,8200,-1113,4,1,7,user1,6
2025-03-09 20:26:31.826753,none,-362,8213,-1124,3,0,7,user1,6
2025-03-09 20:26:31.831206,none,-346,8190,-1122,6,2,6,user1,6
2025-03-09 20:26:31.835666,none,-363,8156,-1140,4,4,4,user1,6
2025-03-09 20:26:31.839964,none,-330,8153,-1121,0,5,6,user1,6
2025-03-09 20:26:31.844470,none,-325,8147,-1157,-1,3,4,user1,6
2025-03-09 20:26:31.848502,none,-345,8119,-1127,-6,4,3,user1,6
2025-03-09 20:26:31.852531,none,-333,8152,-1106,-10,4,5,user1,6
2025-03-09 20:26:31.856970,none,-351,8131,-1077,-13,3,4,user1,6
2025-03-09 20:26:31.861314,none,-369,8189,-1137,-11,2,4,user1,6
2025-03-09 20:26:31.865390,none,-370,8193,-1122,-13,1,3,user1,6
2025-03-09 20:26:31.869817,none,-345,8187,-1093,-8,0,1,user1,6
2025-03-09 20:26:31.874177,none,-344,8208,-1080,-6,2,2,user1,6
2025-03-09 20:26:31.878665,none,-343,8212,-1086,-5,-2,0,user1,6
2025-03-09 20:26:31.882864,none,-318,8207,-1047,-3,-1,1,user1,6
2025-03-09 20:26:31.887354,none,-356,8203,-1058,-4,0,3,user1,6
2025-03-09 20:26:31.891614,none,-318,8202,-1067,-3,-3,2,user1,6
2025-03-09 20:26:31.895644,none,-331,8186,-1050,-2,-2,0,user1,6
2025-03-09 20:26:31.899932,none,-365,8214,-1068,-2,-2,1,user1,6
2025-03-09 20:26:31.904092,none,-379,8165,-1079,-2,-2,0,user1,6
2025-03-09 20:26:31.908349,none,-342,8151,-1069,-2,0,-1,user1,6
2025-03-09 20:26:31.912531,none,-358,8190,-1069,-5,0,-2,user1,6
2025-03-09 20:26:31.916811,none,-364,8203,-1071,-6,0,-1,user1,6
2025-03-09 20:26:31.921051,none,-395,8140,-1084,-4,2,-3,user1,6
2025-03-09 20:26:31.925194,none,-368,8171,-1086,-6,5,0,user1,6
2025-03-09 20:26:31.929423,none,-340,8239,-1085,-10,6,0,user1,6
2025-03-09 20:26:31.933780,cross,-338,8644,-1041,0,3,20,user1,6
2025-03-09 20:26:31.938306,cross,-349,7855,-1066,15,2,42,user1,6
2025-03-09 20:26:31.942353,cross,-386,7889,-1189,-6,16,-12,user1,6
2025-03-09 20:26:31.946379,cross,-283,8002,-1154,-18,19,-30,user1,6
2025-03-09 20:26:31.950475,cross,-355,8155,-1067,-13,10,-33,user1,6
2025-03-09 20:26:31.954630,cross,-422,8126,-1123,-5,4,-17,user1,6
2025-03-09 20:26:31.958658,cross,-431,8129,-1182,-9,5,-6,user1,6
2025-03-09 20:26:31.962913,cross,-341,8180,-1166,-21,6,1,user1,6
2025-03-09 20:26:31.967153,cross,-317,8230,-1132,-32,2,1,user1,6
2025-03-09 20:26:31.971527,cross,-328,8262,-1112,-32,2,6,user1,6
2025-03-09 20:26:31.975757,cross,-328,8269,-1088,-22,-5,7,user1,6
2025-03-09 20:26:31.979810,cross,-334,8329,-1047,-10,-6,10,user1,6
2025-03-09 20:26:31.984341,cross,-367,8332,-1036,1,-5,8,user1,6
2025-03-09 20:26:31.988370,cross,-359,8358,-1088,13,-5,6,user1,6
2025-03-09 20:26:31.992398,cross,-326,8303,-1089,20,-7,7,user1,6
2025-03-09 20:26:31.996943,cross,-376,8254,-1010,19,-8,12,user1,6
2025-03-09 20:26:32.001460,cross,-342,8209,-1031,20,-6,16,user1,6
2025-03-09 20:26:32.005634,cross,-339,8236,-1056,24,-5,16,user1,6
2025-03-09 20:26:32.009670,cross,-318,8216,-1064,26,-6,21,user1,6
2025-03-09 20:26:32.013700,cross,-368,8207,-1050,30,-4,22,user1,6
2025-03-09 20:26:32.017730,cross,-354,8200,-1060,31,0,23,user1,6
2025-03-09 20:26:32.021799,cross,-342,8204,-1072,34,3,22,user1,6
2025-03-09 20:26:32.025831,cross,-337,8221,-1041,34,3,25,user1,6
2025-03-09 20:26:32.030169,cross,-347,8227,-1060,35,3,25,user1,6
2025-03-09 20:26:32.034377,cross,-334,8212,-1067,38,5,22,user1,6
2025-03-09 20:26:32.038466,cross,-359,8193,-1103,38,5,27,user1,6
2025-03-09 20:26:32.042597,cross,-339,8186,-1073,40,6,28,user1,6
2025-03-09 20:26:32.046713,cross,-353,8169,-1101,38,8,28,user1,6
2025-03-09 20:26:32.051208,cross,-316,8148,-1097,40,2,30,user1,6
2025-03-09 20:26:32.055635,cross,-349,8179,-1081,37,0,31,user1,6
2025-03-09 20:26:32.060097,cross,-369,8145,-1091,32,1,32,user1,6
2025-03-09 20:26:32.064615,cross,-370,8163,-1093,31,0,34,user1,6
2025-03-09 20:26:32.068646,cross,-347,8165,-1111,31,-1,38,user1,6
2025-03-09 20:26:32.073147,cross,-338,8186,-1153,31,-4,34,user1,6
2025-03-09 20:26:32.077681,cross,-326,8199,-1112,32,-5,36,user1,6
2025-03-09 20:26:32.082175,cross,-324,8181,-1123,31,-6,35,user1,6
