timestamp,button_press,gyro_pitch,gyro_yaw,gyro_roll,acc_x,acc_y,acc_z,user_id
2025-03-09T20:27:11.547826,none,-321,8182,-996,0,2,9,user1
2025-03-09T20:27:11.552156,none,-352,8185,-990,-1,3,8,user1
2025-03-09T20:27:11.556332,none,-342,8166,-992,-6,4,11,user1
2025-03-09T20:27:11.560402,none,-326,8181,-966,-5,7,10,user1
2025-03-09T20:27:11.564430,none,-316,8218,-966,-3,7,10,user1
2025-03-09T20:27:11.568460,none,-346,8208,-948,-1,7,9,user1
2025-03-09T20:27:11.573005,none,-349,8222,-974,-1,6,9,user1
2025-03-09T20:27:11.577248,none,-358,8192,-945,-2,7,8,user1
2025-03-09T20:27:11.581487,none,-351,8189,-964,-1,5,6,user1
2025-03-09T20:27:11.585935,none,-352,8180,-976,2,2,8,user1
2025-03-09T20:27:11.589966,none,-351,8202,-997,0,1,7,user1
2025-03-09T20:27:11.594430,none,-369,8214,-982,0,-1,5,user1
2025-03-09T20:27:11.598461,none,-337,8235,-967,1,0,10,user1
2025-03-09T20:27:11.602606,none,-377,8212,-977,1,-2,10,user1
2025-03-09T20:27:11.606662,none,-355,8203,-955,-1,-2,10,user1
2025-03-09T20:27:11.611210,none,-336,8181,-944,3,-2,7,user1
2025-03-09T20:27:11.615448,none,-349,8185,-953,4,0,11,user1
2025-03-09T20:27:11.619473,none,-334,8175,-941,5,0,6,user1
2025-03-09T20:27:11.623503,none,-349,8181,-953,5,0,5,user1
2025-03-09T20:27:11.627531,none,-359,8192,-951,5,2,8,user1
2025-03-09T20:27:11.632101,none,-353,8191,-967,5,2,8,user1
2025-03-09T20:27:11.636209,none,-339,8191,-947,5,4,5,user1
2025-03-09T20:27:11.640512,none,-341,8206,-966,5,4,5,user1
2025-03-09T20:27:11.644590,none,-342,8189,-969,5,4,5,user1
2025-03-09T20:27:11.648721,none,-340,8145,-983,-1,5,7,user1
2025-03-09T20:27:11.652774,none,-318,8146,-977,0,6,8,user1
2025-03-09T20:27:11.656870,none,-324,8151,-962,0,5,6,user1
2025-03-09T20:27:11.661039,none,-325,8188,-1016,-3,2,8,user1
2025-03-09T20:27:11.665119,none,-355,8171,-977,0,3,3,user1
2025-03-09T20:27:11.669153,none,-355,8187,-998,0,3,7,user1
2025-03-09T20:27:11.673431,none,-387,8159,-1005,-1,2,5,user1
2025-03-09T20:27:11.677957,none,-350,8195,-980,0,1,7,user1
2025-03-09T20:27:11.682527,none,-339,8214,-990,-2,1,10,user1
2025-03-09T20:27:11.687012,none,-340,8200,-978,-1,0,7,user1
2025-03-09T20:27:11.691215,none,-356,8197,-979,0,-1,10,user1
2025-03-09T20:27:11.695737,none,-353,8181,-998,1,2,8,user1
2025-03-09T20:27:11.700259,none,-399,8180,-997,2,2,8,user1
2025-03-09T20:27:11.704350,none,-376,8221,-987,0,2,7,user1
2025-03-09T20:27:11.708539,none,-348,8202,-992,2,2,7,user1
2025-03-09T20:27:11.713038,none,-344,8215,-967,0,3,7,user1
2025-03-09T20:27:11.717241,none,-341,8199,-981,0,3,8,user1
2025-03-09T20:27:11.721365,none,-334,8198,-996,3,3,9,user1
2025-03-09T20:27:11.725800,none,-367,8187,-978,4,3,6,user1
2025-03-09T20:27:11.729863,none,-345,8171,-977,2,3,7,user1
2025-03-09T20:27:11.733921,none,-338,8215,-1000,2,4,6,user1
2025-03-09T20:27:11.738446,none,-352,8221,-1007,0,2,7,user1
2025-03-09T20:27:11.742510,none,-369,8204,-969,1,1,5,user1
2025-03-09T20:27:11.746573,none,-349,8233,-998,1,1,6,user1
2025-03-09T20:27:11.751169,none,-349,8218,-972,4,2,5,user1
2025-03-09T20:27:11.755258,none,-332,8192,-974,5,3,7,user1
2025-03-09T20:27:11.759792,none,-306,8191,-966,6,0,6,user1
2025-03-09T20:27:11.763819,none,-331,8187,-993,5,0,9,user1
2025-03-09T20:27:11.767848,none,-314,8196,-947,7,1,7,user1
2025-03-09T20:27:11.772150,none,-324,8207,-959,10,1,9,user1
2025-03-09T20:27:11.776318,none,-344,8192,-973,8,1,7,user1
2025-03-09T20:27:11.780349,none,-368,8179,-970,5,2,8,user1
2025-03-09T20:27:11.784439,none,-371,8194,-960,3,1,6,user1
2025-03-09T20:27:11.788532,none,-354,8175,-966,3,1,9,user1
2025-03-09T20:27:11.793055,none,-337,8181,-981,4,0,7,user1
2025-03-09T20:27:11.797355,none,-335,8182,-961,0,0,6,user1
2025-03-09T20:27:11.801939,none,-328,8180,-965,3,-1,8,user1
2025-03-09T20:27:11.805999,none,-335,8170,-962,2,0,11,user1
2025-03-09T20:27:11.810035,none,-321,8212,-972,2,0,7,user1
2025-03-09T20:27:11.814550,none,-343,8191,-997,3,-2,9,user1
2025-03-09T20:27:11.818819,none,-368,8184,-992,5,1,9,user1
2025-03-09T20:27:11.823428,none,-357,8201,-963,4,-1,8,user1
2025-03-09T20:27:11.827458,none,-372,8163,-988,2,3,8,user1
2025-03-09T20:27:11.831873,none,-356,8169,-984,3,2,6,user1
2025-03-09T20:27:11.835913,none,-333,8187,-999,1,4,6,user1
2025-03-09T20:27:11.840433,none,-363,8146,-1004,0,4,8,user1
2025-03-09T20:27:11.844463,none,-354,8175,-1029,-2,4,6,user1
2025-03-09T20:27:11.848487,none,-347,8165,-996,-2,4,4,user1
2025-03-09T20:27:11.852529,none,-332,8188,-1017,-4,2,9,user1
2025-03-09T20:27:11.856688,none,-363,8160,-1027,-3,3,5,user1
2025-03-09T20:27:11.861047,none,-335,8175,-1003,-5,-1,7,user1
2025-03-09T20:27:11.865073,none,-338,8242,-1004,-5,0,8,user1
2025-03-09T20:27:11.869099,none,-336,8228,-1000,-4,0,8,user1
2025-03-09T20:27:11.873128,none,-331,8242,-989,-2,-2,10,user1
2025-03-09T20:27:11.877240,none,-344,8225,-971,0,0,6,user1
2025-03-09T20:27:11.881552,none,-353,8174,-977,0,0,8,user1
2025-03-09T20:27:11.885678,none,-356,8181,-962,1,-1,9,user1
2025-03-09T20:27:11.890078,none,-335,8157,-976,0,-2,6,user1
2025-03-09T20:27:11.894110,none,-348,8126,-958,-2,-1,7,user1
2025-03-09T20:27:11.898534,none,-342,8168,-937,0,-1,4,user1
2025-03-09T20:27:11.902733,none,-321,8213,-937,-1,3,6,user1
2025-03-09T20:27:11.907258,none,-323,8208,-935,2,1,7,user1
2025-03-09T20:27:11.911797,none,-339,8208,-965,0,3,6,user1
2025-03-09T20:27:11.916278,none,-370,8212,-951,4,3,8,user1
2025-03-09T20:27:11.920410,none,-374,8255,-936,3,2,9,user1
2025-03-09T20:27:11.924442,none,-353,8225,-959,6,4,9,user1
2025-03-09T20:27:11.928525,none,-354,8190,-946,8,4,8,user1
2025-03-09T20:27:11.932906,none,-318,8175,-958,7,4,9,user1
2025-03-09T20:27:11.937188,none,-352,8170,-969,5,3,9,user1
2025-03-09T20:27:11.941430,none,-358,8189,-969,5,2,9,user1
2025-03-09T20:27:11.945779,none,-328,8183,-1001,6,4,7,user1
2025-03-09T20:27:11.950058,none,-348,8173,-982,7,4,6,user1
2025-03-09T20:27:11.954448,none,-341,8191,-970,4,2,8,user1
2025-03-09T20:27:11.958518,none,-366,8155,-993,3,1,10,user1
2025-03-09T20:27:11.962560,none,-358,8183,-995,0,3,7,user1
2025-03-09T20:27:11.966674,none,-333,8163,-990,-2,2,8,user1
2025-03-09T20:27:11.971055,none,-323,8189,-987,-2,2,5,user1
2025-03-09T20:27:11.975168,none,-334,8221,-970,0,4,8,user1
2025-03-09T20:27:11.979313,none,-348,8200,-978,0,3,8,user1
2025-03-09T20:27:11.983349,none,-335,8194,-991,1,2,5,user1
2025-03-09T20:27:11.987703,none,-354,8199,-980,-1,2,7,user1
2025-03-09T20:27:11.991938,none,-337,8181,-1008,0,3,6,user1
